25169219,20140601,article,mesh,"Apoptosis,Cells, Cultured,DNA Damage,DNA Repair,DNA-Binding Proteins,Epithelial Cells,Formaldehyde,Humans,Poly (ADP-Ribose) Polymerase-1,Poly(ADP-ribose) Polymerases,X-ray Repair Cross Complementing Protein 1","drug effects,metabolism,pathology,toxicity","D004847 Q000473 NY,D017209 Q000187 NY,D004847 Q000187 NN,D004268 Q000378 NN,D004260 Q000187 NY,D004249 Q000187 NN,D011065 Q000378 NY,D005557 Q000633 NY,D004847 Q000378 NN",712,NULL,[Role of PARP-1 in formaldehyde-induced DNA damage repair and apoptosis in human bronchial epithelial cells].,OBJECTIVE: To study the role of poly (ADP-ribose) polymerase-l (PARP-1) in formaldehyde-induced DNA damage response in human bronchial epithelial (HBE) cells and to investigate the mechanism of formaldehyde carcinogenicity. METHODS: The protein levels were measured by Western blot. The interaction between different proteins was determined by co-immunoprecipitation assay. The chemical inhibitor was used to confirm the relationship between PARP-1 and DNA damage repair. RESULTS: After being exposed to differen,Zhonghua lao dong wei sheng zhi ye bing za zhi = Zhonghua laodong weisheng zhiyebing zazhi = Chinese journal of industrial hygiene and occupational diseases,"Xiaowei Jia, Xianan Zhang, Qiang Jia, Yuxin Zheng"," National Institute of Occupation Health and Poison Control, Chinese Center for Disease Control and Prevention, Beijing 100050, China. E-mail: yxzheng@163bj.com.",2014 Jun;32(6):401-5,NULL
17385229,20071101,article,"xref,mesh","Buthionine Sulfoximine,Cell Line,Cell Proliferation,Formaldehyde,Glutathione,Humans,Osteoblasts,Pyrrolidonecarboxylic Acid,Root Canal Filling Materials,Thiazolidines","analysis,antagonists &amp; inhibitors,chemistry,drug effects,pharmacology,toxicity,ultrastructure","D010006 Q000648 NN,D010006 Q000187 NY,D005978 Q000032 NY,D012387 Q000633 NY,D005978 Q000037 NN,D049109 Q000187 NN,D053778 Q000494 NN,D011761 Q000494 NN,D005557 Q000633 NY,D019328 Q000494 NN,D010006 Q000737 NY","499,712,7405,21157,65272,72390,124886,439685,14559042,18601084,22476743,53835817,131847225","127536855,127946759,129192846",Cytotoxicity of formaldehyde on human osteoblastic cells is related to intracellular glutathione levels.,"Formaldehyde that leaches out of formaldehyde-releasing root canal sealers, specifically from setting material extruded into the periapical region may participate in the development of periapical inflammation or the continuation of a pre-existing periapical lesion. However, the effects of formaldehyde on human osteoblasts have not been investigated. The aim of this study was to evaluate the mechanisms of cytotoxicity of formaldehyde on human osteoblastic cell line U2OS in vitro. Cytotoxicity and cell prolif","Journal of biomedical materials research. Part B, Applied biomaterials","Yung-Chuan Ho, Fu-Mei Huang, Yu-Chao Chang"," School of Applied Chemistry, Chung Shan Medical University, Taichung, Taiwan.",2007 Nov;83(2):340-4,10.1002/jbm.b.30801
20193773,20100430,article,"xref,mesh","Air Pollutants, Occupational,Apoptosis,Cell Proliferation,Chromosome Aberrations,Female,Formaldehyde,Humans,Lymphocytes,Medical Laboratory Personnel,Occupational Diseases,Pathology, Clinical,Sister Chromatid Exchange","drug effects,genetics,toxicity","D017209 Q000235 NN,D009784 Q000235 NY,D000395 Q000633 NY,D005557 Q000633 NY,D008214 Q000187 NN",712,53786995,Formaldehyde-induced chromosomal aberrations and apoptosis in peripheral blood lymphocytes of personnel working in pathology departments.,"Peripheral blood lymphocytes (PBL) of 37 formaldehyde-exposed women from four pathology departments in Hungary were investigated to collect data on the effects of occupational exposures to formaldehyde and to find a possible relationship between in vivo formaldehyde-induced apoptosis and genotoxic effects. The subjects were divided into two groups: 16 donors exposed to formaldehyde together with various organic solvents, and 21 subjects exposed mainly to formaldehyde. The results were compared with 37 contr",Mutation research,"Mátyás G Jakab, Tibor Klupp, Krisztina Besenyei, Anna Biró, Jeno Major, Anna Tompa"," Department of Cytogenetics and Immunology, National Institute of Chemical Safety, H-1097, Nagyvárad tér 2., Budapest, Hungary. jakab.matyas@okbi.antsz.hu",2010 Apr;698(?):11-7,10.1016/j.mrgentox.2010.02.015
20707408,20100816,article,"xref,mesh","Adult,Air Pollutants, Occupational,Biomarkers,DNA Adducts,Deoxyguanosine,Dose-Response Relationship, Drug,Environmental Exposure,Female,Formaldehyde,Humans,Italy,Leukocytes,Male,Malondialdehyde,Reproducibility of Results,Spectrometry, Mass, Matrix-Assisted Laser Desorption-Ionization","analysis,biosynthesis,blood,drug effects,epidemiology,metabolism,pathology,toxicity","D007962 Q000473 NN,D004781 Q000032 NY,D003849 Q000096 NY,D003849 Q000097 NN,D007558 Q000453 NN,D000395 Q000032 NN,D018736 Q000096 NY,D005557 Q000032 NN,D000395 Q000633 NY,D015415 Q000378 NN,D008315 Q000097 NN,D005557 Q000633 NY,D008315 Q000378 NY,D007962 Q000187 NY,D015415 Q000097 NN,D018736 Q000097 NN","712,10964,187790,135398592","129627858,129806984",Malondialdehyde-deoxyguanosine adduct formation in workers of pathology wards: the role of air formaldehyde exposure.,"Formaldehyde is an ubiquitous pollutant to which humans are exposed. Pathologists can experience high formaldehyde exposure levels. Formaldehyde-among other properties-induce oxidative stress and free radicals, which react with DNA and lipids, leading to oxidative damage and lipid peroxidation, respectively. We measured the levels of air-formaldehyde exposure in a group of Italian pathologists and controls. We analyzed the effect of formaldehyde exposure on leukocyte malondialdehyde-deoxyguanosine adducts (",Chemical research in toxicology,"Roberto Bono, Valeria Romanazzi, Armelle Munnia, Sara Piro, Alessandra Allione, Fulvio Ricceri, Simonetta Guarrera, Cristina Pignata, Giuseppe Matullo, Poguang Wang, Roger W Giese, Marco Peluso"," Department Of Public Health and Microbiology, University of Turin, Italy, Via Santena 5 bis, Turin, Italy. roberto.bono@unito.it",2010 Aug;23(8):1342-8,10.1021/tx100083x
21147603,20110401,article,"xref,mesh","Air Pollutants,Cell Line,Epigenesis, Genetic,Formaldehyde,Gene Expression,Humans,Lung,MicroRNAs,Respiratory Mucosa","drug effects,metabolism,toxicity","D035683 Q000378 NN,D015870 Q000187 NN,D020545 Q000187 NY,D020545 Q000378 NN,D000393 Q000633 NY,D044127 Q000187 NY,D005557 Q000633 NY,D008168 Q000187 NY,D008168 Q000378 NN","612,712,8133,53903450","53786995,128132375,128334455,128943684,136137642",Epigenetic changes induced by air toxics: formaldehyde exposure alters miRNA expression profiles in human lung cells.,"BACKGROUND: Exposure to formaldehyde, a known air toxic, is associated with cancer and lung disease. Despite the adverse health effects of formaldehyde, the mechanisms underlying formaldehyde-induced disease remain largely unknown. Research has uncovered microRNAs (miRNAs) as key posttranscriptional regulators of gene expression that may influence cellular disease state. Although studies have compared different miRNA expression patterns between diseased and healthy tissue, this is the first study to examine",Environmental health perspectives,"Julia E Rager, Lisa Smeester, Ilona Jaspers, Kenneth G Sexton, Rebecca C Fry"," Department of Environmental Sciences and Engineering, Gillings School of Global Public Health, University of North Carolina-Chapel Hill, Chapel Hill, North Carolina 27599, USA.",2011 Apr;119(4):494-500,10.1289/ehp.1002614
22186232,20120301,article,"xref,mesh","Animals,CHO Cells,Cell Death,Cell Nucleus,Centrosome,Chromosome Breakage,Cricetinae,Cricetulus,DNA Breaks, Double-Stranded,DNA Replication,DNA-Binding Proteins,Endonucleases,Formaldehyde,G2 Phase Cell Cycle Checkpoints,Genomic Instability,M Phase Cell Cycle Checkpoints,Microtubules,Ploidies,Signal Transduction","deficiency,drug effects,metabolism,pharmacology","D018385 Q000187 NN,D004261 Q000187 NN,D042822 Q000187 NY,D053903 Q000187 NN,D016923 Q000187 NN,D004268 Q000378 NY,D004720 Q000378 NN,D008870 Q000378 NN,D019457 Q000187 NN,D004720 Q000172 NN,D002467 Q000187 NN,D005557 Q000494 NY,D002467 Q000378 NN,D059565 Q000187 NN,D018385 Q000378 NN,D015398 Q000187 NY,D059566 Q000187 NN,D004268 Q000172 NN",712,53786995,Formaldehyde-induced genome instability is suppressed by an XPF-dependent pathway.,"Formaldehyde is a reactive chemical that is commonly used in the production of industrial, laboratory, household, and cosmetic products. The causal association between formaldehyde exposure and increased incidence of cancer led the International Agency for Research on Cancer to classify formaldehyde as a carcinogen. Formaldehyde-induced DNA-protein crosslinks (DPCs) elicit responses involving nucleotide excision repair (NER) and homologous recombination (HR) repair pathways; however, little is known about t",DNA repair,"Anuradha Kumari, Yun Xin Lim, Amy Hanlon Newell, Susan B Olson, Amanda K McCullough"," Center for Research on Occupational and Environmental Toxicology, Oregon Health & Science University, Portland, OR 97239, USA.",2012 Mar;11(3):236-46,10.1016/j.dnarep.2011.11.001
25770783,20150401,article,mesh,"Ataxia Telangiectasia Mutated Proteins,Cell Cycle Checkpoints,DNA,DNA Breaks, Double-Stranded,DNA Repair,Formaldehyde,Genomic Instability,Humans,Intracellular Signaling Peptides and Proteins,RecQ Helicases,Tumor Suppressor p53-Binding Protein 1","deficiency,drug effects,metabolism,toxicity","D004247 Q000187 NN,D064007 Q000378 NN,D053484 Q000172 NN,D042822 Q000187 NY,D004247 Q000378 NN,D047908 Q000378 NN,D053484 Q000378 NY,D005557 Q000633 NY","712,44135672",NULL,BLM protein mitigates formaldehyde-induced genomic instability.,"Formaldehyde is a reactive aldehyde that has been classified as a class I human carcinogen by the International Agency for Cancer Research. There are growing concerns over the possible adverse health effects related to the occupational and environmental human exposures to formaldehyde. Although formaldehyde-induced DNA and protein adducts have been identified, the genomic instability mechanisms and the cellular tolerance pathways associated with formaldehyde exposure are not fully characterized. This study ",DNA repair,"Anuradha Kumari, Nichole Owen, Eleonora Juarez, Amanda K McCullough"," Oregon Institute of Occupational Health Sciences, Oregon Health & Science University, Portland, OR 97239 USA; Department of Molecular and Medical Genetics, Oregon Health & Science University, Portland, OR 97239 USA. Department of Molecular and Medical Genetics, Oregon Health & Science University, Portland, OR 97239 USA. Department of Molecular and Medical Genetics, Oregon Health & Science University, Portland, OR 97239 USA. Oregon Institute of Occupational Health Sciences, Oregon Health & Science Universit",2015 Apr;28(?):73-82,10.1016/j.dnarep.2015.02.010
18045764,20080114,article,"xref,mesh","Air Pollutants,Animals,Base Sequence,Blotting, Western,Cell Line,Dose-Response Relationship, Drug,Formaldehyde,Gene Expression,Gene Expression Profiling,Humans,Immunohistochemistry,Male,Molecular Sequence Data,Nucleic Acid Hybridization,Rats,Rats, Sprague-Dawley,Respiratory Mucosa,Reverse Transcriptase Polymerase Chain Reaction,Trachea","drug effects,metabolism,methods,toxicity","D020545 Q000187 NN,D014132 Q000187 NY,D015870 Q000187 NY,D020545 Q000378 NN,D000393 Q000633 NY,D009693 Q000379 NN,D005557 Q000633 NY,D014132 Q000378 NN",712,53786995,Identification of formaldehyde-responsive genes by suppression subtractive hybridization.,"Formaldehyde is frequently used in indoor household and occupational environments. Inhalation of formaldehyde invokes an inflammatory response, including a variety of allergic signs and symptoms. Therefore, formaldehyde has been considered as the most prevalent cause of sick building syndrome, which has become a major social problem, especially in developing urban areas. Further formaldehyde is classified as a genotoxicant in the respiratory tract of rats and humans. To better understand the molecular mecha",Toxicology,"Min-Ho Lee, Young-Ae Kim, Tae-Young Na, Sung-Hye Kim, Young Kee Shin, Byung-Hoon Lee, Ho-Sang Shin, Mi-Ock Lee"," College of Pharmacy, Seoul National University, Seoul 151-742, South Korea.",2008 Jan;243(?):224-35,10.1016/j.tox.2007.10.007
15003329,20040401,article,"xref,mesh","Administration, Inhalation,Animals,Bronchoalveolar Lavage Fluid,Cells, Cultured,Chemokines,Culture Media, Conditioned,Disease Models, Animal,Dose-Response Relationship, Drug,Female,Formaldehyde,Immunization,Immunoglobulin G,Inhalation Exposure,Lung,Mice,Mice, Inbred C3H,Nerve Growth Factor,Organ Size,Ovalbumin,Respiratory Hypersensitivity,Spleen","administration &amp; dosage,biosynthesis,blood,chemically induced,chemistry,cytology,drug effects,immunology,metabolism,methods,pathology,toxicity","D005557 Q000008 NN,D012130 Q000139 NY,D001992 Q000166 NN,D013154 Q000187 NN,D007074 Q000276 NN,D008168 Q000473 NN,D009929 Q000187 NN,D012130 Q000378 NN,D012130 Q000276 NN,D017077 Q000737 NN,D020932 Q000097 NY,D010047 Q000276 NN,D007074 Q000096 NN,D013154 Q000473 NN,D018925 Q000378 NY,D007114 Q000379 NN,D013154 Q000378 NN,D005557 Q000633 NY,D008168 Q000187 NY,D008168 Q000378 NN","712,5289086","53786995,53789760",Differential immunogenic and neurogenic inflammatory responses in an allergic mouse model exposed to low levels of formaldehyde.,"It is suspected that exposure to low levels of formaldehyde induces or aggravates airway inflammation mediated by immunological and neurological reactions. To clarify the effect of this exposure on allergic inflammatory responses, we exposed female C3H/He mice to 0, 80, 400, or 2000ppb formaldehyde for 12 weeks. When mice were immunized with ovalbumin (OVA) and then exposed to formaldehyde, the numbers of total bronchoalveolar lavage cells, macrophages, and eosinophils in the mice exposed to 2000ppb formald",Toxicology,"Hidekazu Fujimaki, Yoshika Kurokawa, Naoki Kunugita, Makoto Kikuchi, Fusae Sato, Keiichi Arashidani"," National Institute for Environmental Studies, Environmental Health Sciences Division, 16-2, Onogawa, Tsukuba, Ibaraki 305-8506, Japan. fujimaki@nies.go.jp",2004 Apr;197(1):1-13,10.1016/j.tox.2003.11.015
17118731,20060101,review,"xref,mesh","Animals,Carcinogenicity Tests,Cell Proliferation,Cricetinae,DNA Repair,Dose-Response Relationship, Drug,Formaldehyde,Gene Expression,Glutaral,Humans,Mesocricetus,Nasopharyngeal Neoplasms,Nose,Rats,Risk Assessment","chemically induced,drug effects,methods,toxicity","D005976 Q000633 NY,D015870 Q000187 NN,D009303 Q000139 NY,D009666 Q000187 NN,D015197 Q000379 NN,D005557 Q000633 NY","712,3485","127350601,129303766",Formaldehyde and glutaraldehyde and nasal cytotoxicity: case study within the context of the 2006 IPCS Human Framework for the Analysis of a cancer mode of action for humans.,"Formaldehyde and glutaraldehyde cause toxicity to the nasal epithelium of rats and mice upon inhalation. In addition, formaldehyde above certain concentrations induces dose-related increases in nasal tumors in rats and mice, but glutaraldehyde does not. Using the 2006 IPCS human framework for the analysis of cancer mode of action (MOA), an MOA for formaldehyde was formulated and its relevance was tested against the properties of the noncarcinogenic glutaraldehyde. These compounds produce similar patterns of",Critical reviews in toxicology,"Douglas McGregor, Hermann Bolt, Vincent Cogliano, Hans-Bernhard Richter-Reichhelm"," Toxicity Evaluation Consultants, Aberdour, Scotland, United Kingdom. mcgregortec@btinternet.com",2006 Jan;36(10):821-35,10.1080/10408440600977669
